id,assignment_id,json,version,date,created_at,updated_at,enddate,startdate,status
151,1043,"[{'cpl': 2998.236331569665, 'cpql': 11971.830985915492, 'cpsv': 39534.88372093023, 'leads': 567, 'qrate': 25.044091710758376, 'budget': 1700000, 'qleads': 142, 'source': 'Google', 'svdone': 43, 'svrate': 30.281690140845072, 'subsource': 'Search Ads'}, {'cpl': 2197.802197802198, 'cpql': 18181.81818181818, 'cpsv': 66666.66666666667, 'leads': 91, 'qrate': 12.087912087912088, 'budget': 200000, 'qleads': 11, 'source': 'Google', 'svdone': 3, 'svrate': 27.272727272727273, 'subsource': 'GSP'}, {'cpl': 1798.5611510791366, 'cpql': 17857.14285714286, 'cpsv': 83333.33333333333, 'leads': 278, 'qrate': 10.071942446043165, 'budget': 500000, 'qleads': 28, 'source': 'Facebook', 'svdone': 6, 'svrate': 21.428571428571427, 'subsource': 'News Feed Ads (Lead Form) + Lookalike'}, {'cpl': 1799.4858611825193, 'cpql': 14893.617021276596, 'cpsv': 58333.333333333336, 'leads': 389, 'qrate': 12.082262210796916, 'budget': 700000, 'qleads': 47, 'source': 'Facebook', 'svdone': 12, 'svrate': 25.53191489361702, 'subsource': 'News Feed Ads (CTW)'}, {'cpl': 1503.7593984962407, 'cpql': 15384.615384615385, 'cpsv': 66666.66666666667, 'leads': 133, 'qrate': 9.774436090225564, 'budget': 200000, 'qleads': 13, 'source': 'Native', 'svdone': 3, 'svrate': 23.076923076923077, 'subsource': 'Text + Image'}, {'cpl': 2205.8823529411766, 'cpql': 21428.571428571428, 'cpsv': 75000, 'leads': 136, 'qrate': 10.294117647058824, 'budget': 300000, 'qleads': 14, 'source': 'Portals', 'svdone': 4, 'svrate': 28.571428571428573, 'subsource': '99acres'}]",Media plan Nov-Dec,,2019-12-10 12:51:55.060205,2019-12-10 12:53:35.948730,2019-12-31,2019-11-01,inactive
320,2214,"[{'cpl': 1000, 'cpql': 10000, 'leads': 75, 'qrate': 10, 'budget': 75000, 'qleads': 7.5, 'source': 'google', 'subsource': 'youtube_nri'}, {'cpl': 1300, 'cpql': 8666.666666666666, 'leads': 38.46153846153846, 'qrate': 15, 'budget': 50000, 'qleads': 5.769230769230769, 'source': 'google', 'subsource': 'discovery_ctw_nri'}, {'cpl': 1200, 'cpql': 6000, 'leads': 62.5, 'qrate': 20, 'budget': 75000, 'qleads': 12.5, 'source': 'google', 'subsource': 'search_us'}]",June'21 plan,,2021-06-10 06:50:34.572538,2021-06-10 06:53:17.738276,2021-07-15,2021-06-16,inactive
292,1969,"[{'cpl': 699.3006993006993, 'cpql': 7142.857142857143, 'cpsv': 25000, 'leads': 143, 'qrate': 9.79020979020979, 'budget': 100000, 'qleads': 14, 'source': 'affiliate', 'svdone': 4, 'svrate': 28.571428571428573, 'subsource': 'sms'}, {'cpl': 1000, 'cpql': 5500, 'cpsv': 22000, 'leads': 66, 'qrate': 18.181818181818183, 'budget': 66000, 'qleads': 12, 'source': 'native', 'svdone': 3, 'svrate': 25, 'subsource': 'taboola'}, {'cpl': 1000, 'cpql': 10000, 'cpsv': 33333.333333333336, 'leads': 100, 'qrate': 10, 'budget': 100000, 'qleads': 10, 'source': 'google', 'svdone': 3, 'svrate': 30, 'subsource': 'google_display'}, {'cpl': 1904.7619047619048, 'cpql': 5405.405405405404, 'cpsv': 20000, 'leads': 105, 'qrate': 35.23809523809524, 'budget': 200000, 'qleads': 37.00000000000001, 'source': 'google', 'svdone': 10, 'svrate': 27.02702702702702, 'subsource': 'search_ri'}, {'cpl': 1201.923076923077, 'cpql': 7142.857142857143, 'cpsv': 27777.777777777777, 'leads': 208, 'qrate': 16.826923076923077, 'budget': 250000, 'qleads': 35, 'source': 'facebook', 'svdone': 9, 'svrate': 25.714285714285715, 'subsource': 'facebook_lead_gen'}]",April 2021,,2021-04-21 13:41:16.042058,2021-04-21 13:46:08.593699,2021-05-31,2021-04-12,active
318,2194,"[{'cpl': 1690.1408450704225, 'cpql': 3755.868544600939, 'leads': 71, 'qrate': 45, 'budget': 120000, 'qleads': 31.95, 'source': 'google', 'subsource': 'search_ri'}, {'cpl': 649.3506493506494, 'cpql': 6666.666666666667, 'leads': 154, 'qrate': 9.74025974025974, 'budget': 100000, 'qleads': 15, 'source': 'google', 'subsource': 'gdn_ri'}, {'cpl': 1000, 'cpql': 4375, 'leads': 70, 'qrate': 22.857142857142858, 'budget': 70000, 'qleads': 16, 'source': 'google', 'subsource': 'gsp_ri'}, {'cpl': 800, 'cpql': 4137.931034482759, 'leads': 150, 'qrate': 19.333333333333332, 'budget': 120000, 'qleads': 29, 'source': 'google', 'subsource': 'discovery'}, {'cpl': 600, 'cpql': 2400, 'leads': 400, 'qrate': 25, 'budget': 240000, 'qleads': 100, 'source': 'facebook', 'subsource': 'leadgen_ri'}, {'cpl': 898.876404494382, 'cpql': 4444.444444444444, 'leads': 89, 'qrate': 20.224719101123597, 'budget': 80000, 'qleads': 18, 'source': 'native', 'subsource': 'taboola'}, {'cpl': 746.2686567164179, 'cpql': 3333.3333333333335, 'leads': 67, 'qrate': 22.388059701492537, 'budget': 50000, 'qleads': 15, 'source': 'native', 'subsource': 'adgebra'}, {'cpl': 800, 'cpql': 4000, 'leads': 100, 'qrate': 20, 'budget': 80000, 'qleads': 20, 'source': 'portal', 'subsource': '99acres'}]",Media Plan 1,,2021-05-19 07:52:55.113379,2021-05-19 07:57:50.957961,2021-06-10,2021-05-15,active
380,2238,"[{'cpl': 1500, 'cpql': 8035.714285714285, 'cpsv': 37500, 'leads': 75, 'qrate': 18.666666666666668, 'budget': 112500, 'qleads': 14, 'source': 'facebook', 'svdone': 3, 'svrate': 21.428571428571427, 'subsource': 'leadgen_ri_3bhk'}, {'cpl': 2884.6153846153848, 'cpql': 9375, 'cpsv': 37500, 'leads': 13, 'qrate': 30.76923076923077, 'budget': 37500, 'qleads': 4, 'source': 'google', 'svdone': 1, 'svrate': 25, 'subsource': 'search_generic_3bhk'}]",September Plan 1.56 Cr Ticket Size,,2021-09-08 08:54:58.043258,2021-09-08 08:57:12.909585,2021-09-30,2021-09-01,active
323,2214,"[{'cpl': 1300, 'cpql': 8666.666666666668, 'leads': 23.076923076923077, 'qrate': 15, 'budget': 30000, 'qleads': 3.4615384615384612, 'source': 'google', 'subsource': 'discovery_ctw_nri'}, {'cpl': 1200, 'cpql': 6000, 'leads': 23.666666666666668, 'qrate': 20, 'budget': 28400, 'qleads': 4.733333333333333, 'source': 'google', 'subsource': 'search_us'}]",June- 16-25th,,2021-06-16 11:49:28.305529,2021-06-16 11:53:34.662833,,,active
319,2212,"[{'cpl': 600.9615384615385, 'cpql': 2929.6875, 'leads': 78, 'qrate': 20.512820512820515, 'budget': 46875, 'qleads': 16, 'source': 'facebook', 'subsource': 'leadgen_ri_urvan'}, {'cpl': 498.6808510638298, 'cpql': 2604.222222222222, 'leads': 47, 'qrate': 19.148936170212767, 'budget': 23438, 'qleads': 9, 'source': 'facebook', 'subsource': 'leadgen_ri_merlinnext'}, {'cpl': 1378.7058823529412, 'cpql': 7812.666666666667, 'leads': 17, 'qrate': 17.647058823529413, 'budget': 23438, 'qleads': 3, 'source': 'facebook', 'subsource': 'leadgen_ri_merlinthe4th'}, {'cpl': 600.974358974359, 'cpql': 2929.75, 'leads': 39, 'qrate': 20.512820512820515, 'budget': 23438, 'qleads': 8, 'source': 'facebook', 'subsource': 'leadgen_ri_primarcsoul'}, {'cpl': 397.2542372881356, 'cpql': 1953.1666666666667, 'leads': 59, 'qrate': 20.338983050847457, 'budget': 23438, 'qleads': 12, 'source': 'facebook', 'subsource': 'leadgen_ri_the102'}, {'cpl': 1674.107142857143, 'cpql': 9375, 'leads': 28, 'qrate': 17.857142857142858, 'budget': 46875, 'qleads': 5, 'source': 'facebook', 'subsource': 'leadgen_ri_navyom'}, {'cpl': 1378.7058823529412, 'cpql': 7812.666666666667, 'leads': 17, 'qrate': 17.647058823529413, 'budget': 23438, 'qleads': 3, 'source': 'facebook', 'subsource': 'leadgen_ri_merlinx'}, {'cpl': 397.2542372881356, 'cpql': 1953.1666666666667, 'leads': 59, 'qrate': 20.338983050847457, 'budget': 23438, 'qleads': 12, 'source': 'facebook', 'subsource': 'leadgen_ri_dtcsouthern'}]",July,,2021-06-09 06:52:59.280552,2021-06-09 06:59:19.897522,,,active
343,1866,"[{'cpl': 1871.6577540106953, 'cpql': 12500, 'cpsv': 50000, 'leads': 187, 'qrate': 14.973262032085561, 'budget': 350000, 'qleads': 28, 'source': 'facebook', 'svdone': 7, 'svrate': 25, 'subsource': 'facebook_lead_gen'}, {'cpl': 1102.9411764705883, 'cpql': 4054.054054054054, 'cpsv': 12500, 'leads': 136, 'qrate': 27.205882352941178, 'budget': 150000, 'qleads': 37, 'source': 'google', 'svdone': 12, 'svrate': 32.432432432432435, 'subsource': 'google_search'}]",Media Plan May-Jul,,2021-07-06 06:42:53.150078,2021-07-06 06:46:39.248690,,,active
393,1788,"[{'cpl': 600.2554278416347, 'cpql': 3334.752376897971, 'leads': 783, 'qrate': 18, 'budget': 470000, 'qleads': 140.94, 'source': 'facebook', 'subsource': 'leadgen_ri'}, {'cpl': 1102.9411764705883, 'cpql': 3409.090909090909, 'leads': 136, 'qrate': 32.35294117647059, 'budget': 150000, 'qleads': 44, 'source': 'google', 'subsource': 'search_ri'}]",Oct - Nov Plan,,2021-11-09 11:26:09.393681,2021-11-09 11:28:10.482289,,,inactive
394,2392,"[{'cpl': 800, 'cpql': 3636.3636363636365, 'leads': 400, 'qrate': 22, 'budget': 320000, 'qleads': 88, 'source': 'facebook', 'subsource': 'leadgen_ri'}, {'cpl': 1200, 'cpql': 3999.999999999999, 'leads': 66.66666666666667, 'qrate': 30, 'budget': 80000, 'qleads': 20.000000000000004, 'source': 'google', 'subsource': 'search_ri'}]",Nov,,2021-11-09 20:01:18.031875,2021-11-09 20:03:23.990454,2021-11-13,2021-11-01,inactive
344,2170,"[{'cpl': 961.5384615384615, 'cpql': 6250, 'cpsv': 25000, 'leads': 26, 'qrate': 15.384615384615385, 'budget': 25000, 'qleads': 4, 'source': 'native', 'svdone': 1, 'svrate': 25, 'subsource': 'taboola'}, {'cpl': 800, 'cpql': 5000, 'cpsv': 20000, 'leads': 125, 'qrate': 16, 'budget': 100000, 'qleads': 20, 'source': 'facebook', 'svdone': 5, 'svrate': 25, 'subsource': 'facebook_lead_gen'}, {'cpl': 892.8571428571429, 'cpql': 4545.454545454545, 'cpsv': 16666.666666666668, 'leads': 56, 'qrate': 19.642857142857142, 'budget': 50000, 'qleads': 11, 'source': 'google', 'svdone': 3, 'svrate': 27.272727272727273, 'subsource': 'discovery_ctw'}, {'cpl': 2272.7272727272725, 'cpql': 7500, 'cpsv': 25000, 'leads': 33, 'qrate': 30.303030303030305, 'budget': 75000, 'qleads': 10, 'source': 'google', 'svdone': 3, 'svrate': 30, 'subsource': 'google_search'}]",Media Plan Jun-Jul,,2021-07-06 06:47:43.611192,2021-07-06 06:50:00.037813,,,active
324,1169,"[{'cpl': 500, 'cpql': 2777.777777777778, 'cpsv': 7936.507936507936, 'leads': 500, 'qrate': 18, 'budget': 250000, 'qleads': 90, 'source': 'facebook', 'svdone': 31.5, 'svrate': 35, 'subsource': 'leadgen_ri'}, {'cpl': 550, 'cpql': 3055.5555555555557, 'cpsv': 8730.15873015873, 'leads': 181.8181818181818, 'qrate': 18, 'budget': 100000, 'qleads': 32.72727272727273, 'source': 'portal', 'svdone': 11.454545454545455, 'svrate': 35, 'subsource': 'housing'}, {'cpl': 600, 'cpql': 3333.3333333333335, 'cpsv': 9523.809523809523, 'leads': 166.66666666666666, 'qrate': 18, 'budget': 100000, 'qleads': 30, 'source': 'portal', 'svdone': 10.5, 'svrate': 35, 'subsource': 'magicbricks'}, {'cpl': 700, 'cpql': 2800, 'cpsv': 8000, 'leads': 142.85714285714286, 'qrate': 25, 'budget': 100000, 'qleads': 35.714285714285715, 'source': 'google', 'svdone': 12.5, 'svrate': 35, 'subsource': 'search_ri'}]",June ,,2021-06-17 09:08:39.175406,2021-06-17 09:09:40.193172,2021-07-31,2021-06-01,active
300,1169,"[{'cpl': 500, 'cpql': 2777.777777777778, 'cpsv': 7936.507936507936, 'leads': 500, 'qrate': 18, 'budget': 250000, 'qleads': 90, 'source': 'facebook', 'svdone': 31.5, 'svrate': 35, 'subsource': 'leadgen_ri'}, {'cpl': 600, 'cpql': 3333.3333333333335, 'cpsv': 9523.809523809523, 'leads': 83.33333333333333, 'qrate': 18, 'budget': 50000, 'qleads': 15, 'source': 'google', 'svdone': 5.25, 'svrate': 35, 'subsource': 'discovery'}, {'cpl': 550, 'cpql': 3055.5555555555557, 'cpsv': 8730.15873015873, 'leads': 181.8181818181818, 'qrate': 18, 'budget': 100000, 'qleads': 32.72727272727273, 'source': 'portal', 'svdone': 11.454545454545455, 'svrate': 35, 'subsource': 'housing'}, {'cpl': 600, 'cpql': 3333.3333333333335, 'cpsv': 9523.809523809523, 'leads': 166.66666666666666, 'qrate': 18, 'budget': 100000, 'qleads': 30, 'source': 'portal', 'svdone': 10.5, 'svrate': 35, 'subsource': 'magicbricks'}, {'cpl': 700, 'cpql': 2800, 'cpsv': 8000, 'leads': 142.85714285714286, 'qrate': 25, 'budget': 100000, 'qleads': 35.714285714285715, 'source': 'google', 'svdone': 12.5, 'svrate': 35, 'subsource': 'search_ri'}]",Apr'21 - Jun'21,,2021-04-22 12:20:58.981887,2021-04-22 12:24:31.907672,2021-06-30,2021-04-01,inactive
352,2167,"[{'cpl': 750, 'cpql': 3749.9999999999995, 'cpsv': 12499.999999999996, 'leads': 133.33333333333334, 'qrate': 20, 'budget': 100000, 'qleads': 26.66666666666667, 'source': 'portal', 'svdone': 8.000000000000002, 'svrate': 30, 'subsource': 'magicbricks'}, {'cpl': 400, 'cpql': 3333.3333333333335, 'cpsv': 11111.111111111111, 'leads': 125, 'qrate': 12, 'budget': 50000, 'qleads': 15, 'source': 'sms', 'svdone': 4.5, 'svrate': 30, 'subsource': 'sms'}, {'cpl': 600, 'cpql': 3157.8947368421054, 'cpsv': 12631.578947368422, 'leads': 166.66666666666666, 'qrate': 19, 'budget': 100000, 'qleads': 31.666666666666664, 'source': 'facebook', 'svdone': 7.916666666666666, 'svrate': 25, 'subsource': 'leadgen_ri_video'}, {'cpl': 650, 'cpql': 3250, 'cpsv': 12037.037037037036, 'leads': 461.53846153846155, 'qrate': 20, 'budget': 300000, 'qleads': 92.3076923076923, 'source': 'facebook', 'svdone': 24.923076923076923, 'svrate': 27, 'subsource': 'leadgen_ri'}, {'cpl': 800, 'cpql': 4000, 'cpsv': 12500, 'leads': 187.5, 'qrate': 20, 'budget': 150000, 'qleads': 37.5, 'source': 'native', 'svdone': 12, 'svrate': 32, 'subsource': 'taboola_ri'}, {'cpl': 600, 'cpql': 4285.714285714286, 'cpsv': 14285.714285714288, 'leads': 83.33333333333333, 'qrate': 14, 'budget': 50000, 'qleads': 11.666666666666664, 'source': 'google', 'svdone': 3.4999999999999996, 'svrate': 30, 'subsource': 'gdn_ri_remarketing'}, {'cpl': 650, 'cpql': 3250.0000000000005, 'cpsv': 9285.714285714286, 'leads': 307.6923076923077, 'qrate': 20, 'budget': 200000, 'qleads': 61.53846153846153, 'source': 'google', 'svdone': 21.538461538461537, 'svrate': 35, 'subsource': 'discovery_ctw'}, {'cpl': 1500, 'cpql': 4999.999999999999, 'cpsv': 14285.714285714284, 'leads': 133.33333333333334, 'qrate': 30, 'budget': 200000, 'qleads': 40.00000000000001, 'source': 'google', 'svdone': 14.000000000000002, 'svrate': 35, 'subsource': 'search_ri_generic'}, {'cpl': 1000, 'cpql': 3333.3333333333335, 'cpsv': 9523.809523809523, 'leads': 50, 'qrate': 30, 'budget': 50000, 'qleads': 15, 'source': 'google', 'svdone': 5.25, 'svrate': 35, 'subsource': 'search_ri_brand'}]",July 17 till 15 Aug - Plan,,2021-07-27 10:26:34.893547,2021-07-27 10:47:29.415245,2021-08-15,2021-07-17,inactive
408,2167,"[{'cpl': 800, 'cpql': 2564.102564102564, 'cpsv': 7326.007326007326, 'leads': 125, 'qrate': 31.2, 'budget': 100000, 'qleads': 39, 'source': 'google', 'svdone': 13.65, 'svrate': 35, 'subsource': 'search_ri_brand'}, {'cpl': 2097.902097902098, 'cpql': 6976.7441860465115, 'cpsv': 23255.81395348837, 'leads': 143, 'qrate': 30.06993006993007, 'budget': 300000, 'qleads': 43, 'source': 'google', 'svdone': 12.9, 'svrate': 30, 'subsource': 'search_generic'}, {'cpl': 1098.901098901099, 'cpql': 6122.448979591837, 'cpsv': 30612.244897959183, 'leads': 273, 'qrate': 17.94871794871795, 'budget': 300000, 'qleads': 49, 'source': 'google', 'svdone': 9.8, 'svrate': 20, 'subsource': 'discovery_ri'}, {'cpl': 1000, 'cpql': 8333.333333333334, 'cpsv': 33333.333333333336, 'leads': 200, 'qrate': 12, 'budget': 200000, 'qleads': 24, 'source': 'facebook', 'svdone': 6, 'svrate': 25, 'subsource': 'leadgen_ri'}, {'cpl': 1301.1152416356877, 'cpql': 7291.666666666667, 'cpsv': 33143.93939393939, 'leads': 269, 'qrate': 17.843866171003718, 'budget': 350000, 'qleads': 48, 'source': 'facebook', 'svdone': 10.56, 'svrate': 22, 'subsource': 'ctw_ri'}, {'cpl': 1000, 'cpql': 12500, 'cpsv': 54347.82608695652, 'leads': 200, 'qrate': 8, 'budget': 200000, 'qleads': 16, 'source': 'native', 'svdone': 3.68, 'svrate': 23, 'subsource': 'taboola'}, {'cpl': 1204.8192771084337, 'cpql': 7692.307692307692, 'cpsv': 29585.798816568047, 'leads': 83, 'qrate': 15.662650602409638, 'budget': 100000, 'qleads': 13, 'source': 'native', 'svdone': 3.38, 'svrate': 26, 'subsource': 'yahoo_ads'}]",Aug 24th plan,,2022-02-16 06:58:16.651485,2022-02-16 07:12:27.961560,2021-08-31,2021-08-01,active
464,891,"[{'cpl': 2200, 'cpql': 6470.588235294117, 'cpsv': 12443.438914027149, 'leads': 136.36363636363637, 'qrate': 34, 'budget': 300000, 'qleads': 46.36363636363637, 'source': 'google', 'svdone': 24.10909090909091, 'svrate': 52, 'subsource': 'discovery_ctw'}, {'cpl': 2200, 'cpql': 6470.588235294117, 'cpsv': 12443.438914027149, 'leads': 136.36363636363637, 'qrate': 34, 'budget': 300000, 'qleads': 46.36363636363637, 'source': 'google', 'svdone': 24.10909090909091, 'svrate': 52, 'subsource': 'search_ri_brand'}, {'cpl': 900, 'cpql': 5625, 'cpsv': 12228.260869565216, 'leads': 222.22222222222223, 'qrate': 16, 'budget': 200000, 'qleads': 35.55555555555556, 'source': 'facebook', 'svdone': 16.355555555555558, 'svrate': 46, 'subsource': 'facebook_lead_gen'}]",Sterling Ascentia Media plan July-Aug'22,,2022-08-18 05:31:16.838213,2023-01-04 13:54:16.854437,2022-08-29,2022-08-01,active
572,1994,"[{'cpl': 1300, 'cpql': 3714.285714285714, 'cpsv': 13265.30612244898, 'leads': 73.07692307692308, 'qrate': 35, 'budget': 95000, 'qleads': 25.576923076923077, 'source': 'google', 'svdone': 7.161538461538462, 'svrate': 28, 'subsource': 'search_ri_brand'}, {'cpl': 1400, 'cpql': 6363.636363636364, 'cpsv': 31818.181818181816, 'leads': 50, 'qrate': 22, 'budget': 70000, 'qleads': 11, 'source': 'google', 'svdone': 2.2, 'svrate': 20, 'subsource': 'discovery_ctw'}, {'cpl': 650, 'cpql': 3611.1111111111113, 'cpsv': 18055.555555555555, 'leads': 153.84615384615384, 'qrate': 18, 'budget': 100000, 'qleads': 27.69230769230769, 'source': 'portals', 'svdone': 5.538461538461538, 'svrate': 20, 'subsource': ''}, {'budget': 10000, 'source': 'whatsapp', 'subsource': ''}, {'cpl': 800, 'cpql': 4000, 'cpsv': 18181.81818181818, 'leads': 281.25, 'qrate': 20, 'budget': 225000, 'qleads': 56.25, 'source': 'facebook', 'svdone': 12.375, 'svrate': 22, 'subsource': 'leadgen_ri'}]",1st Feb-30th March,,2023-02-09 06:26:00.090738,2023-02-09 06:30:59.542118,,,active
330,913,"[{'cpl': 1102.9411764705883, 'cpql': 7500, 'cpsv': 25000, 'leads': 68, 'qrate': 14.705882352941176, 'budget': 75000, 'qleads': 10, 'source': 'facebook', 'svdone': 3, 'svrate': 30, 'subsource': 'facebook_look_alike'}, {'cpl': 1102.9411764705883, 'cpql': 6250, 'cpsv': 18750, 'leads': 68, 'qrate': 17.647058823529413, 'budget': 75000, 'qleads': 12, 'source': 'native', 'svdone': 4, 'svrate': 33.333333333333336, 'subsource': 'adgebra'}, {'cpl': 1153.8461538461538, 'cpql': 6250, 'cpsv': 25000, 'leads': 65, 'qrate': 18.46153846153846, 'budget': 75000, 'qleads': 12, 'source': 'native', 'svdone': 3, 'svrate': 25, 'subsource': 'taboola'}, {'cpl': 750, 'cpql': 6250, 'cpsv': 18750, 'leads': 100, 'qrate': 12, 'budget': 75000, 'qleads': 12, 'source': 'google', 'svdone': 4, 'svrate': 33.333333333333336, 'subsource': 'discovery'}, {'cpl': 1600, 'cpql': 5714.285714285715, 'cpsv': 16666.666666666668, 'leads': 125, 'qrate': 28, 'budget': 200000, 'qleads': 35, 'source': 'google', 'svdone': 12, 'svrate': 34.285714285714285, 'subsource': 'google_search'}]",Media Plan June-July,,2021-07-05 11:56:43.461141,2021-07-05 12:03:59.514935,,,active
438,2448,"[{'cpl': 800, 'cpql': 4000, 'cpsv': 20000, 'leads': 125, 'qrate': 20, 'budget': 100000, 'qleads': 25, 'source': 'affiliate', 'svdone': 5, 'svrate': 20, 'subsource': 'polyvalent'}, {'cpl': 550, 'cpql': 2750.0000000000005, 'cpsv': 11000.000000000002, 'leads': 181.8181818181818, 'qrate': 20, 'budget': 100000, 'qleads': 36.36363636363636, 'source': 'portal', 'svdone': 9.09090909090909, 'svrate': 25, 'subsource': '99acres'}, {'cpl': 500, 'cpql': 4166.666666666667, 'cpsv': 16666.666666666668, 'leads': 128, 'qrate': 12, 'budget': 64000, 'qleads': 15.36, 'source': 'sms', 'svdone': 3.84, 'svrate': 25, 'subsource': 'sms'}, {'cpl': 2000, 'cpql': 6666.666666666668, 'cpsv': 26666.66666666667, 'leads': 131.1675, 'qrate': 30, 'budget': 262335, 'qleads': 39.350249999999996, 'source': 'google', 'svdone': 9.837562499999999, 'svrate': 25, 'subsource': 'discovery_ctw'}, {'cpl': 1700, 'cpql': 5666.666666666667, 'cpsv': 22666.666666666668, 'leads': 26.011764705882353, 'qrate': 30, 'budget': 44220, 'qleads': 7.803529411764706, 'source': 'google', 'svdone': 1.9508823529411765, 'svrate': 25, 'subsource': 'search_ri_brand'}, {'cpl': 1000, 'cpql': 5000, 'cpsv': 20000, 'leads': 150.001, 'qrate': 20, 'budget': 150001, 'qleads': 30.0002, 'source': 'facebook', 'svdone': 7.50005, 'svrate': 25, 'subsource': 'leadgen_ri'}]",April,,2022-04-20 10:50:34.162982,2022-04-20 11:00:27.658566,,,active
334,1912,"[{'cpl': 1199.0407673860911, 'cpql': 3759.3984962406016, 'cpsv': 12500, 'leads': 417, 'qrate': 31.894484412470025, 'budget': 500000, 'qleads': 133, 'source': 'google', 'svdone': 40, 'svrate': 30.075187969924812, 'subsource': 'google_search'}, {'cpl': 600, 'cpql': 4285.714285714285, 'cpsv': 15789.473684210527, 'leads': 500, 'qrate': 14, 'budget': 300000, 'qleads': 70, 'source': 'google', 'svdone': 19, 'svrate': 27.142857142857142, 'subsource': 'google_display'}, {'cpl': 800, 'cpql': 4433.4975369458125, 'cpsv': 15789.473684210527, 'leads': 1125, 'qrate': 18.044444444444444, 'budget': 900000, 'qleads': 203, 'source': 'google', 'svdone': 57, 'svrate': 28.07881773399015, 'subsource': 'discovery_ctw'}, {'cpl': 847.457627118644, 'cpql': 5555.555555555556, 'cpsv': 20000, 'leads': 118, 'qrate': 15.254237288135593, 'budget': 100000, 'qleads': 18, 'source': 'google', 'svdone': 5, 'svrate': 27.77777777777778, 'subsource': 'gsp'}, {'cpl': 200, 'cpql': 1818.1818181818182, 'cpsv': 7594.93670886076, 'leads': 3000, 'qrate': 11, 'budget': 600000, 'qleads': 330, 'source': 'facebook', 'svdone': 79, 'svrate': 23.939393939393938, 'subsource': 'facebook_lead_gen'}, {'cpl': 299.85007496251876, 'cpql': 2739.7260273972597, 'cpsv': 11764.70588235294, 'leads': 667, 'qrate': 10.944527736131935, 'budget': 200000, 'qleads': 73.00000000000001, 'source': 'facebook', 'svdone': 17, 'svrate': 23.287671232876708, 'subsource': 'leadgen_ri_secondary'}, {'cpl': 200, 'cpql': 1818.1818181818182, 'cpsv': 7500, 'leads': 1500, 'qrate': 11, 'budget': 300000, 'qleads': 165, 'source': 'facebook', 'svdone': 40, 'svrate': 24.242424242424242, 'subsource': 'facebook_ctw_gcc'}, {'cpl': 800, 'cpql': 4347.826086956522, 'cpsv': 16666.666666666668, 'leads': 125, 'qrate': 18.4, 'budget': 100000, 'qleads': 23, 'source': 'native', 'svdone': 6, 'svrate': 26.08695652173913, 'subsource': 'taboola'}, {'cpl': 751.8796992481203, 'cpql': 4347.826086956522, 'cpsv': 16666.666666666668, 'leads': 133, 'qrate': 17.293233082706767, 'budget': 100000, 'qleads': 23, 'source': 'native', 'svdone': 6, 'svrate': 26.08695652173913, 'subsource': 'adgebra_marathi'}, {'cpl': 699.3006993006993, 'cpql': 3846.1538461538457, 'cpsv': 14285.714285714286, 'leads': 143, 'qrate': 18.181818181818183, 'budget': 100000, 'qleads': 26.000000000000004, 'source': 'native', 'svdone': 7, 'svrate': 26.92307692307692, 'subsource': 'colombia'}]",ganga asmi,,2021-07-06 06:07:08.584756,2021-07-06 06:20:13.317626,2021-10-02,2021-07-02,active
